time	press	temp
1532986868.9666574	101.60288628763593	17.664837223291396
1532986869.0848317	101.15093575244725	17.664837223291396
1532986869.2027013	101.37691102004159	17.664837223291396
1532986869.3205442	101.26392338624443	17.664837223291396
1532986869.4387755	101.60288628763593	17.664837223291396
1532986869.5568988	101.15093575244725	17.664837223291396
1532986869.674783	101.26392338624443	17.664837223291396
1532986869.7926486	101.37691102004159	17.664837223291396
1532986869.91057	101.26392338624443	17.664837223291396
1532986870.0287507	101.26392338624443	17.664837223291396
1532986870.1465905	101.15093575244725	17.664837223291396
1532986870.2646048	101.26392338624443	17.664837223291396
1532986870.3824718	101.37881150685483	17.682909542322157
1532986870.5004086	101.26392338624443	17.664837223291396
1532986870.6186664	101.15093575244725	17.664837223291396
1532986870.7365365	101.37881150685483	17.682909542322157
1532986870.8545675	101.26392338624443	17.664837223291396
1532986870.9724057	101.37881150685483	17.682909542322157
1532986871.0902672	101.26581936268805	17.682909542322157
1532986871.2083054	101.26581936268805	17.682909542322157
1532986871.3261638	101.26581936268805	17.682909542322157
1532986871.4441037	101.15093575244725	17.664837223291396
1532986871.5619776	101.26392338624443	17.664837223291396
1532986871.6798193	101.15282721852113	17.682909542322157
1532986871.7978466	101.15282721852113	17.682909542322157
1532986871.93893	101.49180365102161	17.682909542322157
1532986872.056805	101.26392338624443	17.664837223291396
1532986872.1746335	101.37691102004159	17.664837223291396
1532986872.2930112	101.26392338624443	17.664837223291396
1532986872.4111798	101.26392338624443	17.664837223291396
1532986872.5290632	101.26581936268805	17.682909542322157
1532986872.6469069	101.26581936268805	17.682909542322157
1532986872.7648768	101.26392338624443	17.664837223291396
1532986872.8827872	101.37691102004159	17.664837223291396
1532986873.0005558	101.15093575244725	17.664837223291396
1532986873.1184192	101.26392338624443	17.664837223291396
1532986873.2362194	101.26392338624443	17.664837223291396
1532986873.3545887	101.37881150685483	17.682909542322157
1532986873.472772	101.26581936268805	17.682909542322157
1532986873.5909135	101.15282721852113	17.682909542322157
1532986873.7088566	101.26392338624443	17.664837223291396
1532986873.8268175	101.15282721852113	17.682909542322157
1532986873.9450607	101.37691102004159	17.664837223291396
1532986874.0630853	101.26581936268805	17.682909542322157
1532986874.1809866	101.26581936268805	17.682909542322157
1532986874.298875	101.15282721852113	17.682909542322157
1532986874.4167545	101.26581936268805	17.682909542322157
1532986874.5349052	101.15282721852113	17.682909542322157
1532986874.6527677	101.26581936268805	17.682909542322157
1532986874.7706678	101.26581936268805	17.682909542322157
1532986874.8885896	101.15282721852113	17.682909542322157
1532986875.0065086	101.26581936268805	17.682909542322157
1532986875.1245344	101.37881150685483	17.682909542322157
1532986875.2424123	101.26581936268805	17.682909542322157
1532986875.3606763	101.26581936268805	17.682909542322157
1532986875.4786088	101.26581936268805	17.682909542322157
1532986875.5966287	101.71778793935533	17.682909542322157
1532986875.714565	101.15471685903599	17.700980030298233
1532986875.832509	101.26581936268805	17.682909542322157
1532986875.9503922	101.26581936268805	17.682909542322157
1532986876.1319075	101.60479579518855	17.682909542322157
1532986876.2498858	101.26581936268805	17.682909542322157
1532986876.391199	101.60479579518855	17.682909542322157
1532986876.5324652	101.60670347599705	17.700980030298233
1532986876.6503618	101.26581936268805	17.682909542322157
1532986876.7684338	101.15282721852113	17.682909542322157
1532986876.886379	101.37881150685483	17.682909542322157
1532986877.0044794	101.15471685903599	17.700980030298233
1532986877.156749	101.49180365102161	17.682909542322157
1532986877.2746527	101.15471685903599	17.700980030298233
1532986877.3925834	101.15282721852113	17.682909542322157
1532986877.510743	101.49180365102161	17.682909542322157
1532986877.6286519	101.26581936268805	17.682909542322157
1532986877.746406	101.26581936268805	17.682909542322157
1532986877.8643627	101.15282721852113	17.682909542322157
1532986877.9822726	101.26771351327625	17.700980030298233
1532986878.1001391	101.60670347599705	17.700980030298233
1532986878.2180998	101.26771351327625	17.700980030298233
1532986878.3362255	101.26581936268805	17.682909542322157
1532986878.4541118	101.26771351327625	17.700980030298233
1532986878.5723944	101.60670347599705	17.700980030298233
1532986878.690367	101.15282721852113	17.682909542322157
1532986878.808269	101.38071016751651	17.700980030298233
1532986878.926183	101.26581936268805	17.682909542322157
1532986879.044175	101.26771351327625	17.700980030298233
1532986879.1620953	101.26581936268805	17.682909542322157
1532986879.2800333	101.26771351327625	17.700980030298233
1532986879.3981502	101.49180365102161	17.682909542322157
1532986879.5160468	101.26771351327625	17.700980030298233
1532986879.6340978	101.15471685903599	17.700980030298233
1532986879.7752955	101.60479579518855	17.682909542322157
1532986879.8933582	101.38071016751651	17.700980030298233
1532986880.0113492	101.15282721852113	17.682909542322157
1532986880.1526387	101.60670347599705	17.700980030298233
1532986880.270701	101.26581936268805	17.682909542322157
1532986880.388673	101.38071016751651	17.700980030298233
1532986880.5409524	101.60670347599705	17.700980030298233
1532986880.6592233	101.26771351327625	17.700980030298233
1532986880.7772477	101.37881150685483	17.682909542322157
1532986880.9186928	101.49370682175679	17.700980030298233
1532986881.0364847	101.38071016751651	17.700980030298233
1532986881.154423	101.26771351327625	17.700980030298233
1532986881.2724679	101.38071016751651	17.700980030298233
1532986881.3903422	101.26771351327625	17.700980030298233
1532986881.5082233	101.15471685903599	17.700980030298233
1532986881.6261585	101.26771351327625	17.700980030298233
1532986881.7441382	101.15471685903599	17.700980030298233
1532986881.862012	101.26771351327625	17.700980030298233
1532986881.9801996	101.38071016751651	17.700980030298233
1532986882.098025	101.26771351327625	17.700980030298233
1532986882.2160096	101.15660467399182	17.71904868721962
1532986882.3338916	101.26771351327625	17.700980030298233
1532986882.451734	101.26771351327625	17.700980030298233
1532986882.5695515	101.26771351327625	17.700980030298233
1532986882.6874833	101.2696058380093	17.71904868721962
