time	press	temp
1532986650.591538	101.57402446506705	17.393532711267472
1532986651.1096833	101.12234469425603	17.393532711267472
1532986651.6277795	101.12234469425603	17.393532711267472
1532986652.1458633	101.23526463695875	17.393532711267472
1532986652.6639569	101.23526463695875	17.393532711267472
1532986653.1820464	101.23526463695875	17.393532711267472
1532986653.700363	101.3481845796616	17.393532711267472
1532986654.218464	101.12234469425603	17.393532711267472
1532986654.7365232	101.12042401923769	17.37543109536171
1532986655.2545943	101.3481845796616	17.393532711267472
1532986655.7726562	101.23526463695875	17.393532711267472
1532986656.2907326	101.23526463695875	17.393532711267472
1532986656.8087964	101.3481845796616	17.393532711267472
1532986657.3268697	101.12234469425603	17.393532711267472
1532986657.8450644	101.3481845796616	17.393532711267472
1532986658.3633	101.57208572961027	17.37543109536171
1532986658.881394	101.23526463695875	17.393532711267472
1532986659.399493	101.23526463695875	17.393532711267472
1532986659.9175923	102.13862417858064	17.393532711267472
1532986660.435655	101.23526463695875	17.393532711267472
1532986660.9537435	101.12042401923769	17.37543109536171
1532986661.4718864	101.12234469425603	17.393532711267472
1532986661.989965	101.12234469425603	17.393532711267472
1532986662.5080407	101.3481845796616	17.393532711267472
1532986663.026112	101.23526463695875	17.393532711267472
1532986663.5441895	101.23526463695875	17.393532711267472
1532986664.0622623	101.23526463695875	17.393532711267472
1532986664.5803275	101.23526463695875	17.393532711267472
1532986665.0984006	101.23526463695875	17.393532711267472
1532986665.616553	101.23526463695875	17.393532711267472
1532986666.134617	101.12234469425603	17.393532711267472
1532986666.6526575	101.12234469425603	17.393532711267472
1532986667.1707358	101.23526463695875	17.393532711267472
