time	press	temp
1532986673.3511722	101.57596137377958	17.411632496118546
1532986673.469116	101.2371880012314	17.411632496118546
1532986673.587094	101.57596137377958	17.411632496118546
1532986673.7223408	-872.2775024662468	17.411632496118546
1532986673.840112	101.12234469425603	17.393532711267472
1532986673.9581838	101.12234469425603	17.393532711267472
1532986674.0820422	-872.2405039068768	17.393532711267472
1532986674.199906	101.2371880012314	17.411632496118546
1532986674.317978	101.2371880012314	17.411632496118546
1532986674.4529128	-872.2775024662468	17.411632496118546
1532986674.5707858	101.12426354371536	17.411632496118546
1532986674.6885927	101.35011245874746	17.411632496118546
1532986674.8064218	101.35011245874746	17.411632496118546
1532986674.924141	101.2371880012314	17.411632496118546
1532986675.041963	101.2371880012314	17.411632496118546
1532986675.159774	101.2371880012314	17.411632496118546
1532986675.2777457	101.57596137377958	17.411632496118546
1532986675.4126174	-872.2405039068768	17.393532711267472
1532986675.5474236	-872.2775024662468	17.411632496118546
1532986675.66552	101.3481845796616	17.393532711267472
1532986675.7836337	101.23526463695875	17.393532711267472
1532986675.9016325	101.12426354371536	17.411632496118546
1532986676.0195632	101.46303691626352	17.411632496118546
1532986676.1433117	-872.2405039068768	17.393532711267472
1532986676.261003	101.2371880012314	17.411632496118546
1532986676.3788528	101.23526463695875	17.393532711267472
1532986676.496748	101.46303691626352	17.411632496118546
1532986676.6145308	101.23526463695875	17.393532711267472
1532986676.7323747	101.35011245874746	17.411632496118546
1532986676.8502035	101.2371880012314	17.411632496118546
1532986676.9680777	101.46303691626352	17.411632496118546
1532986677.0858753	101.12234469425603	17.393532711267472
1532986677.2037244	101.2371880012314	17.411632496118546
1532986677.321832	101.2371880012314	17.411632496118546
1532986677.439737	101.12426354371536	17.411632496118546
1532986677.5576317	101.23526463695875	17.393532711267472
1532986677.6756113	101.23526463695875	17.393532711267472
1532986677.793455	101.23526463695875	17.393532711267472
1532986677.9113293	101.23526463695875	17.393532711267472
1532986678.0291147	101.2371880012314	17.411632496118546
1532986678.1472604	101.46303691626352	17.411632496118546
1532986678.2651753	101.3481845796616	17.393532711267472
1532986678.383102	101.23526463695875	17.393532711267472
1532986678.5010133	101.2371880012314	17.411632496118546
1532986678.6188362	101.3481845796616	17.393532711267472
1532986678.7365992	101.68888583129578	17.411632496118546
1532986678.854479	101.2371880012314	17.411632496118546
1532986678.9726782	101.12234469425603	17.393532711267472
1532986679.090615	101.2371880012314	17.411632496118546
1532986679.2084756	101.2371880012314	17.411632496118546
1532986679.3263078	101.35011245874746	17.411632496118546
1532986679.4442608	101.35011245874746	17.411632496118546
1532986679.5624483	101.35011245874746	17.411632496118546
1532986679.6803079	101.23526463695875	17.393532711267472
1532986679.798227	101.2371880012314	17.411632496118546
1532986679.9160974	101.12426354371536	17.411632496118546
1532986680.0339172	101.35011245874746	17.411632496118546
1532986680.151723	101.2371880012314	17.411632496118546
1532986680.269493	101.2371880012314	17.411632496118546
1532986680.387667	101.2371880012314	17.411632496118546
1532986680.505507	101.35011245874746	17.411632496118546
1532986680.6232917	101.46303691626352	17.411632496118546
1532986680.7411728	101.23526463695875	17.393532711267472
1532986680.8590894	101.23526463695875	17.393532711267472
1532986680.9769077	101.2371880012314	17.411632496118546
1532986681.0947816	101.57596137377958	17.411632496118546
1532986681.2126708	101.46303691626352	17.411632496118546
1532986681.3306193	101.35011245874746	17.411632496118546
1532986681.4487643	101.35011245874746	17.411632496118546
1532986681.5666127	101.2371880012314	17.411632496118546
1532986681.6845443	101.12426354371536	17.411632496118546
1532986681.8023763	101.46110452236434	17.393532711267472
1532986681.9202588	101.2371880012314	17.411632496118546
1532986682.0380993	101.2371880012314	17.411632496118546
1532986682.1559331	101.2371880012314	17.411632496118546
1532986682.274188	101.23526463695875	17.393532711267472
1532986682.398307	-872.2775024662468	17.411632496118546
1532986682.5336397	-872.2775024662468	17.411632496118546
1532986682.65162	101.57402446506705	17.393532711267472
1532986682.7695794	101.2371880012314	17.411632496118546
1532986682.887519	101.23910953964864	17.42973044991493
1532986683.00544	101.35011245874746	17.411632496118546
1532986683.1237137	101.57596137377958	17.411632496118546
1532986683.2416675	101.2371880012314	17.411632496118546
1532986683.3767653	-872.2775024662468	17.411632496118546
1532986683.4947338	101.35011245874746	17.411632496118546
1532986683.6126533	101.2371880012314	17.411632496118546
1532986683.730522	101.2371880012314	17.411632496118546
1532986683.8484664	101.2371880012314	17.411632496118546
1532986683.9666421	101.2371880012314	17.411632496118546
1532986684.10174	-872.2405039068768	17.393532711267472
1532986684.2198806	101.23526463695875	17.393532711267472
1532986684.34374	-872.2405039068768	17.393532711267472
1532986684.4617622	101.2371880012314	17.411632496118546
