time	press	temp
1532986696.4605749	101.57596137377958	17.411632496118546
1532986696.9788747	101.23910953964864	17.42973044991493
1532986697.4969478	101.12426354371536	17.411632496118546
1532986698.0150669	101.2371880012314	17.411632496118546
1532986698.5331614	101.35011245874746	17.411632496118546
1532986699.0512545	101.12426354371536	17.411632496118546
1532986699.5693364	101.3520385116819	17.42973044991493
1532986700.0874398	101.12426354371536	17.411632496118546
1532986700.6055534	101.23910953964864	17.42973044991493
1532986701.123668	101.3520385116819	17.42973044991493
1532986701.641777	101.2371880012314	17.411632496118546
1532986702.1598966	101.12618056761552	17.42973044991493
1532986702.678011	101.3520385116819	17.42973044991493
1532986703.1961167	101.23910953964864	17.42973044991493
1532986703.7142315	101.12618056761552	17.42973044991493
1532986704.232338	101.46689622471881	17.44782657265663
1532986704.750447	101.12618056761552	17.42973044991493
1532986705.2685397	101.3520385116819	17.42973044991493
1532986705.7866328	101.46689622471881	17.44782657265663
1532986706.3047416	101.12809576595683	17.44782657265663
1532986706.822851	101.24102925221086	17.44782657265663
1532986707.3409455	101.24102925221086	17.44782657265663
1532986707.8590608	101.24102925221086	17.44782657265663
1532986708.3772023	101.12809576595683	17.44782657265663
1532986708.8952987	101.12809576595683	17.44782657265663
1532986709.4134047	101.12809576595683	17.44782657265663
1532986709.9315171	101.12809576595683	17.44782657265663
1532986710.4496357	101.24102925221086	17.44782657265663
1532986710.9677932	101.24102925221086	17.44782657265663
1532986711.4860516	101.24294713891766	17.465920864343644
1532986712.0041895	101.13000913873897	17.465920864343644
1532986712.5222986	101.12809576595683	17.44782657265663
1532986713.040395	101.24294713891766	17.465920864343644
1532986713.558469	101.13000913873897	17.465920864343644
1532986714.0765433	101.3558851390962	17.465920864343644
1532986714.5946302	101.24294713891766	17.465920864343644
1532986715.1127276	101.13000913873897	17.465920864343644
1532986715.6308076	101.24294713891766	17.465920864343644
1532986716.148883	101.24294713891766	17.465920864343644
1532986716.6669805	101.24102925221086	17.44782657265663
1532986717.1850631	101.12809576595683	17.44782657265663
1532986717.7031195	101.24294713891766	17.465920864343644
1532986718.221183	101.24102925221086	17.44782657265663
1532986718.7392612	101.24102925221086	17.44782657265663
1532986719.2573607	101.3539627384649	17.44782657265663
1532986719.775515	101.12809576595683	17.44782657265663
1532986720.2935784	101.13000913873897	17.465920864343644
1532986720.811645	101.3558851390962	17.465920864343644
1532986721.3297205	101.24294713891766	17.465920864343644
1532986721.8478072	101.13000913873897	17.465920864343644
1532986722.3658772	101.3558851390962	17.465920864343644
1532986722.8840494	101.24294713891766	17.465920864343644
1532986723.4022858	101.13000913873897	17.465920864343644
1532986723.9205074	101.4688231392749	17.465920864343644
1532986724.438647	101.24102925221086	17.44782657265663
1532986724.9568985	101.24102925221086	17.44782657265663
1532986725.4750464	101.57982971097285	17.44782657265663
1532986725.99312	101.24102925221086	17.44782657265663
1532986726.5112507	101.13000913873897	17.465920864343644
1532986727.0293736	101.4688231392749	17.465920864343644
1532986727.5474763	101.24294713891766	17.465920864343644
