time	press	temp
1532993990.756598	101.14481613086828	16.55896323800087
1532993995.7791772	100.91739212677422	16.540777393579482
1532994000.801725	100.8046847144625	16.540777393579482
1532994005.8243074	100.80268729623612	16.522589718103408
1532994010.8468475	100.8046847144625	16.540777393579482
1532994015.869408	100.80268729623612	16.522589718103408
1532994020.8919683	100.80268729623612	16.522589718103408
1532994025.9113443	100.80268729623612	16.522589718103408
1532994030.9339097	100.80068805304298	16.504400211572648
1532994035.9545295	100.91338640699236	16.504400211572648
1532994040.9771116	100.80068805304298	16.504400211572648
1532994045.999688	100.80068805304298	16.504400211572648
1532994051.0222592	100.80068805304298	16.504400211572648
1532994056.0448375	100.68798969909359	16.504400211572648
1532994061.0674758	100.7966840917572	16.46801570534706
1532994066.0900362	100.7966840917572	16.46801570534706
1532994071.1113245	100.7966840917572	16.46801570534706
1532994076.1339571	100.7966840917572	16.46801570534706
1532994081.156487	100.7966840917572	16.46801570534706
1532994086.1790648	100.79467937366469	16.449820705652236
1532994091.201732	101.1307135316143	16.431623874902726
1532994096.2243893	100.79267283060544	16.431623874902726
1532994101.2469134	100.90535306427496	16.431623874902726
1532994106.2694876	100.79267283060544	16.431623874902726
1532994111.2920249	100.79066446257974	16.413425213098527
1532994116.3146174	100.90334016543886	16.413425213098527
1532994121.337187	100.78865426958757	16.39522472023964
1532994126.3597722	100.78664225162865	16.377022396326065
1532994131.3813543	100.88717126528863	16.26777000069618
1532994136.4039621	100.77655478733665	16.28598331093788
1532994141.42666	100.77655478733665	16.28598331093788
